handle,fieldType,name,visible,plainDescription,media,mediaAltText,ribbon,brand,price,strikethroughPrice,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
Product_70f84af0-a4c3-466d-9339-1a6e11b98ff8,PRODUCT,Heights,TRUE,,,,Heights,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Lady Za;Mount Gelato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_70f84af0-a4c3-466d-9339-1a6e11b98ff8,VARIANT,,TRUE,,,,,,40,75,$16 ,46,FALSE,,,HEIGHTS-01,,,,,,,Flavor,TEXT_CHOICES,Lady Za,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_70f84af0-a4c3-466d-9339-1a6e11b98ff8,VARIANT,,TRUE,,,,,,40,75,$16 ,47,FALSE,,,HEIGHTS-02,,,,,,,Flavor,TEXT_CHOICES,Mount Gelato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_70f84af0-a4c3-466d-9339-1a6e11b98ff8,MEDIA,,,,076a10_5ac05f7022fa4090902d5dbdb0231502~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_084d6cc6-98e6-4501-ba6b-0eda5a8fbace,PRODUCT,Tangerine Cookies,TRUE,"<p><span style=""font-weight: 700"">Genetics</span></p><ul><li><p>Tangie</p></li><li><p>Thin Mint</p></li></ul><p><span style=""font-weight: 700"">Taste / Aroma</span></p><ul><li><p>Orange, </p></li><li><p>Citrus</p></li><li><p>Mint</p></li></ul><p><span style=""font-weight: 700"">Effects</span></p><ul><li><p>Giggly</p></li><li><p>Uplifted</p></li><li><p>Energetic</p></li></ul>",,,,Hybrid (Sativa Dominant),,,,,,,,,,,,,,,Weight,TEXT_CHOICES,3.5g;7g;14g;28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_084d6cc6-98e6-4501-ba6b-0eda5a8fbace,VARIANT,,TRUE,,,,,,45,,$9 ,1,FALSE,,,TANGERINE-COOKIES-01,,,,,,,Weight,TEXT_CHOICES,3.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_084d6cc6-98e6-4501-ba6b-0eda5a8fbace,VARIANT,,TRUE,,,,,,80,,$17 ,4,FALSE,,,TANGERINE-COOKIES-02,,,,,,,Weight,TEXT_CHOICES,7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_084d6cc6-98e6-4501-ba6b-0eda5a8fbace,VARIANT,,TRUE,,,,,,140,,$33 ,4,FALSE,,,TANGERINE-COOKIES-03,,,,,,,Weight,TEXT_CHOICES,14g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_084d6cc6-98e6-4501-ba6b-0eda5a8fbace,VARIANT,,TRUE,,,,,,250,,$65 ,3,FALSE,,,TANGERINE-COOKIES-04,,,,,,,Weight,TEXT_CHOICES,28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_084d6cc6-98e6-4501-ba6b-0eda5a8fbace,MEDIA,,,,076a10_570308f1c22149e29ca7ad00f3e71f21~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d35b3217-7a3d-4a8a-b43c-25b8ae303546,PRODUCT,Blue River Live Hash Rosin,TRUE,"<p>1g, Solventless Live Hash Rosin</p>",,,Blue River,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Strawnana;Papaya Cake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d35b3217-7a3d-4a8a-b43c-25b8ae303546,VARIANT,,TRUE,,,,,,45,75,15,150,FALSE,,,BLUE-RIVER-LIVE-HASH-ROSIN-01,,,,,,,Flavor,TEXT_CHOICES,Strawnana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d35b3217-7a3d-4a8a-b43c-25b8ae303546,VARIANT,,TRUE,,,,,,45,75,15,150,FALSE,,,BLUE-RIVER-LIVE-HASH-ROSIN-02,,,,,,,Flavor,TEXT_CHOICES,Papaya Cake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d35b3217-7a3d-4a8a-b43c-25b8ae303546,MEDIA,,,,076a10_7f1d883ac10643759d77e1d9e4f80f47~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ff394934-c172-4c0b-8d55-c9174c8a7a38,PRODUCT,Blue River Rosin Capsule,TRUE,"<p>30caps, water soluble rosin capsule</p>",,,Blue River,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Supreme Gelato;Strawberry Banana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ff394934-c172-4c0b-8d55-c9174c8a7a38,VARIANT,,TRUE,,,,,,30,60,10,2,FALSE,,,BLUE-RIVER-ROSIN-CAPSULE-01,,,,,,,Flavor,TEXT_CHOICES,Supreme Gelato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ff394934-c172-4c0b-8d55-c9174c8a7a38,VARIANT,,TRUE,,,,,,30,60,10,2,FALSE,,,BLUE-RIVER-ROSIN-CAPSULE-02,,,,,,,Flavor,TEXT_CHOICES,Strawberry Banana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ff394934-c172-4c0b-8d55-c9174c8a7a38,MEDIA,,,,076a10_0ecf71e4bcdb48269b6d9d9a7c41ee44~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7c1219ed-add3-4fd5-9305-a89fbfdbe7ba,PRODUCT,Kaws THC Infused Syrup,TRUE,"<p>(4oz) 1000mg,  THC Syrup</p>",,,Kaws,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Blueberry Faygo;Grape Gelato;​Sour Apple;Watermelon Slushee;Paradise Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7c1219ed-add3-4fd5-9305-a89fbfdbe7ba,VARIANT,,TRUE,,,,,,30,50,12,1,FALSE,,,KAWS-THC-INFUSED-SYRUP-01,,,,,,,Flavor,TEXT_CHOICES,Blueberry Faygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7c1219ed-add3-4fd5-9305-a89fbfdbe7ba,VARIANT,,TRUE,,,,,,30,50,12,5,FALSE,,,KAWS-THC-INFUSED-SYRUP-02,,,,,,,Flavor,TEXT_CHOICES,Grape Gelato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7c1219ed-add3-4fd5-9305-a89fbfdbe7ba,VARIANT,,TRUE,,,,,,30,50,12,5,FALSE,,,KAWS-THC-INFUSED-SYRUP-03,,,,,,,Flavor,TEXT_CHOICES,​Sour Apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7c1219ed-add3-4fd5-9305-a89fbfdbe7ba,VARIANT,,TRUE,,,,,,30,50,12,1,FALSE,,,KAWS-THC-INFUSED-SYRUP-04,,,,,,,Flavor,TEXT_CHOICES,Watermelon Slushee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7c1219ed-add3-4fd5-9305-a89fbfdbe7ba,VARIANT,,TRUE,,,,,,30,50,12,0,FALSE,,,KAWS-THC-INFUSED-SYRUP-05,,,,,,,Flavor,TEXT_CHOICES,Paradise Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7c1219ed-add3-4fd5-9305-a89fbfdbe7ba,MEDIA,,,,076a10_bf259aeee9fb40778c41f510ffd72607~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ec741ced-f665-4e50-83e9-af4655f32131,PRODUCT,Gelato,TRUE,,,,,,,,,,,,,,,,,,,,Weight,TEXT_CHOICES,3.5g;7g;14g;28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ec741ced-f665-4e50-83e9-af4655f32131,VARIANT,,TRUE,,,,,,20,30,$7 ,10,FALSE,,,GELATO-01,,,,,,,Weight,TEXT_CHOICES,3.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ec741ced-f665-4e50-83e9-af4655f32131,VARIANT,,FALSE,,,,,,50,,$13 ,IN_STOCK,FALSE,,,GELATO-02,,,,,,,Weight,TEXT_CHOICES,7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ec741ced-f665-4e50-83e9-af4655f32131,VARIANT,,FALSE,,,,,,95,,$25 ,IN_STOCK,FALSE,,,GELATO-03,,,,,,,Weight,TEXT_CHOICES,14g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ec741ced-f665-4e50-83e9-af4655f32131,VARIANT,,TRUE,,,,,,100,150,$50 ,1,FALSE,,,GELATO-04,,,,,,,Weight,TEXT_CHOICES,28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ec741ced-f665-4e50-83e9-af4655f32131,MEDIA,,,,076a10_190c0ee31f6e4d7c9bb623c9386b84c1~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_200c73e3-78d4-4619-9b02-5335481e93d1,PRODUCT,Wicked Box: Wizard Deal,TRUE,<ul><li><p>1 mystery Oz</p></li><li><p>1 Cartridge</p></li><li><p>1 edible chocolate</p></li><li><p>1 edible gummy</p></li><li><p>1 g of concentrate</p></li><li><p>1 preroll</p></li></ul><p>Total value of <em>400</em></p><p>For ONLY 250!</p>,,,,,250,400,125,IN_STOCK,FALSE,,,WICKED-BOX-WIZARD-DEAL-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_200c73e3-78d4-4619-9b02-5335481e93d1,MEDIA,,,,076a10_6dae10bc97044d388c1a670f163963f2~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_342e6220-cfc5-47c1-a0ed-65e4dfc0e1cb,PRODUCT,Lemon Cherry Gelato,TRUE,"<p><span style=""font-weight: 700"">Genetics</span></p><ul><li><p>Sunset Sherbet </p></li><li><p>Girl Scout Cookies</p></li></ul><p><span style=""font-weight: 700"">Taste / Aroma</span></p><ul><li><p>Citrus</p></li><li><p>Lemon</p></li><li><p>Berry</p></li></ul><p><span style=""font-weight: 700"">Effects</span></p><ul><li><p>Tingly</p></li><li><p>Relaxed</p></li><li><p>Giggly </p></li></ul>",,,,Hybrid (Indica Dominant),,,,,,,,,,,,,,,Weight,TEXT_CHOICES,3.5g;7g;14g;28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_342e6220-cfc5-47c1-a0ed-65e4dfc0e1cb,VARIANT,,TRUE,,,,,,55,,$10 ,7,FALSE,,,LEMON-CHERRY-GELATO-01,,,,,,,Weight,TEXT_CHOICES,3.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_342e6220-cfc5-47c1-a0ed-65e4dfc0e1cb,VARIANT,,TRUE,,,,,,110,,$19 ,5,FALSE,,,LEMON-CHERRY-GELATO-02,,,,,,,Weight,TEXT_CHOICES,7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_342e6220-cfc5-47c1-a0ed-65e4dfc0e1cb,VARIANT,,TRUE,,,,,,180,,$38 ,4,FALSE,,,LEMON-CHERRY-GELATO-03,,,,,,,Weight,TEXT_CHOICES,14g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_342e6220-cfc5-47c1-a0ed-65e4dfc0e1cb,VARIANT,,TRUE,,,,,,325,,$75 ,5,FALSE,,,LEMON-CHERRY-GELATO-04,,,,,,,Weight,TEXT_CHOICES,28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_342e6220-cfc5-47c1-a0ed-65e4dfc0e1cb,MEDIA,,,,076a10_d96dd7affbc0421280c7bcac70246a3e~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_342e6220-cfc5-47c1-a0ed-65e4dfc0e1cb,MEDIA,,,,076a10_0fe6555b7967462aa4052643dad57bf6~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_44cc4bc1-e113-4d50-8389-7a4cb8e7b964,PRODUCT,Cannalope Haze,TRUE,"<p><span style=""font-weight: 700"">Genetics</span></p><ul><li><p><em>Haze</em></p></li><li><p><em>Mexican Landscape </em></p></li></ul><p><em>​</em></p><p><span style=""font-weight: 700"">Taste / Aroma</span></p><ul><li><p>Tropical</p></li><li><p>Tree Fruit</p></li><li><p>Apricot</p></li></ul><p><span style=""font-weight: 700"">Effects</span></p><ul><li><p>Uplifted</p></li><li><p>Creative</p></li><li><p>Energetic </p></li></ul>",,,,,,,,,,,,,,,,,,,Weight,TEXT_CHOICES,3.5g;7g;14g;28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_44cc4bc1-e113-4d50-8389-7a4cb8e7b964,VARIANT,,TRUE,,,,,,30,$7 ,$7 ,3,FALSE,,,CANNALOPE-HAZE-01,,,,,,,Weight,TEXT_CHOICES,3.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_44cc4bc1-e113-4d50-8389-7a4cb8e7b964,VARIANT,,TRUE,,,,,,50,$13 ,$13 ,4,FALSE,,,CANNALOPE-HAZE-02,,,,,,,Weight,TEXT_CHOICES,7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_44cc4bc1-e113-4d50-8389-7a4cb8e7b964,VARIANT,,TRUE,,,,,,95,$25 ,$25 ,3,FALSE,,,CANNALOPE-HAZE-03,,,,,,,Weight,TEXT_CHOICES,14g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_44cc4bc1-e113-4d50-8389-7a4cb8e7b964,VARIANT,,TRUE,,,,,,150,$50 ,$50 ,2,FALSE,,,CANNALOPE-HAZE-04,,,,,,,Weight,TEXT_CHOICES,28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_44cc4bc1-e113-4d50-8389-7a4cb8e7b964,MEDIA,,,,076a10_ed5ff804b6484458b969b2278e262b43~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_44cc4bc1-e113-4d50-8389-7a4cb8e7b964,MEDIA,,,,076a10_2b644cd1e4c54a1c8f25118755b7296c~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_44cc4bc1-e113-4d50-8389-7a4cb8e7b964,MEDIA,,,,076a10_7e0d8c080a1f418c8cc927787bc70efe~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4d8386a9-9348-4f0b-ac2f-adbff4562105,PRODUCT,GG#4,TRUE,"<p><span style=""font-weight: 700"">Genetics</span></p><ul><li><p>Chemdog</p></li><li><p>Chocolate Diesel </p></li></ul><p><span style=""font-weight: 700"">Taste / Aroma</span></p><ul><li><p>Gas</p></li><li><p>Earth</p></li><li><p>Pine</p></li></ul><p><span style=""font-weight: 700"">Effects</span></p><ul><li><p>Relaxed</p></li><li><p>Sleepy</p></li><li><p>Hungry</p></li></ul>",,,,Hybrid (Sativa Dominant),,,,,,,,,,,,,,,Weight,TEXT_CHOICES,3.5g;7g;14g;28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4d8386a9-9348-4f0b-ac2f-adbff4562105,VARIANT,,TRUE,,,,,,45,$9 ,$9 ,5,FALSE,,,GG4-01,,,,,,,Weight,TEXT_CHOICES,3.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4d8386a9-9348-4f0b-ac2f-adbff4562105,VARIANT,,TRUE,,,,,,80,$17 ,$17 ,2,FALSE,,,GG4-02,,,,,,,Weight,TEXT_CHOICES,7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4d8386a9-9348-4f0b-ac2f-adbff4562105,VARIANT,,TRUE,,,,,,140,$33 ,$33 ,3,FALSE,,,GG4-03,,,,,,,Weight,TEXT_CHOICES,14g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4d8386a9-9348-4f0b-ac2f-adbff4562105,VARIANT,,TRUE,,,,,,250,$65 ,$65 ,4,FALSE,,,GG4-04,,,,,,,Weight,TEXT_CHOICES,28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4d8386a9-9348-4f0b-ac2f-adbff4562105,MEDIA,,,,076a10_9248d4fcd7bb417abc92fe0165f2a7cd~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4d8386a9-9348-4f0b-ac2f-adbff4562105,MEDIA,,,,52250a_adb078e454d34e95ba4f2ae1bf52cd2f~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4d8386a9-9348-4f0b-ac2f-adbff4562105,MEDIA,,,,076a10_ee23986580b649d4894c2f6f4b6bcb59~mv2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_2ef7dee3-e579-4a75-b3b6-96342a355135,PRODUCT,Lemon Venom,TRUE,"<p><span style=""font-weight: 700"">Genetics</span></p><ul><li><p>Sensi Star </p></li><li><p>Big Bud</p></li></ul><p><span style=""font-weight: 700"">Taste / Aroma</span></p><ul><li><p>Lemon</p></li><li><p>Blueberry</p></li><li><p>Berry</p></li></ul><p><span style=""font-weight: 700"">Effects</span></p><ul><li><p>Energetic</p></li><li><p>Uplifting</p></li><li><p>Talkative</p></li></ul>",,,,Hybrid (Sativa Dominant),,,,,,,,,,,,,,,Weight,TEXT_CHOICES,3.5g;7g;14g;28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_2ef7dee3-e579-4a75-b3b6-96342a355135,VARIANT,,TRUE,,,,,,55,$10 ,$10 ,4,FALSE,,,LEMON-VENOM-01,,,,,,,Weight,TEXT_CHOICES,3.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_2ef7dee3-e579-4a75-b3b6-96342a355135,VARIANT,,TRUE,,,,,,110,$19 ,$19 ,2,FALSE,,,LEMON-VENOM-02,,,,,,,Weight,TEXT_CHOICES,7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_2ef7dee3-e579-4a75-b3b6-96342a355135,VARIANT,,TRUE,,,,,,180,$38 ,$38 ,2,FALSE,,,LEMON-VENOM-03,,,,,,,Weight,TEXT_CHOICES,14g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_2ef7dee3-e579-4a75-b3b6-96342a355135,VARIANT,,TRUE,,,,,,325,$75 ,$75 ,1,FALSE,,,LEMON-VENOM-04,,,,,,,Weight,TEXT_CHOICES,28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_2ef7dee3-e579-4a75-b3b6-96342a355135,MEDIA,,,,076a10_7f674bc791984fcab82381ac025e00e6~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_2ef7dee3-e579-4a75-b3b6-96342a355135,MEDIA,,,,076a10_d96dd7affbc0421280c7bcac70246a3e~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_2ef7dee3-e579-4a75-b3b6-96342a355135,MEDIA,,,,076a10_0fe6555b7967462aa4052643dad57bf6~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
